index,SK -> HU,SK -> CZ,SK -> PL
2023-03-20 23:00:00+0000,1428.0,0.0,0.0
2023-03-21 00:00:00+0000,1289.0,0.0,0.0
2023-03-21 01:00:00+0000,1075.0,0.0,0.0
2023-03-21 02:00:00+0000,978.0,0.0,0.0
2023-03-21 03:00:00+0000,1242.0,0.0,0.0
2023-03-21 04:00:00+0000,1480.0,0.0,0.0
2023-03-21 05:00:00+0000,1173.0,0.0,0.0
2023-03-21 06:00:00+0000,796.0,0.0,243.0
2023-03-21 07:00:00+0000,216.0,0.0,624.0
2023-03-21 08:00:00+0000,38.0,0.0,662.0
2023-03-21 09:00:00+0000,166.0,0.0,710.0
2023-03-21 10:00:00+0000,227.0,0.0,607.0
2023-03-21 11:00:00+0000,473.0,0.0,422.0
2023-03-21 12:00:00+0000,581.0,0.0,310.0
2023-03-21 13:00:00+0000,885.0,0.0,195.0
2023-03-21 14:00:00+0000,1141.0,0.0,48.0
2023-03-21 15:00:00+0000,1286.0,0.0,4.0
2023-03-21 16:00:00+0000,1278.0,0.0,0.0
2023-03-21 17:00:00+0000,1630.0,0.0,0.0
2023-03-21 18:00:00+0000,1691.0,0.0,0.0
2023-03-21 19:00:00+0000,1461.0,0.0,0.0
2023-03-21 20:00:00+0000,1592.0,0.0,0.0
2023-03-21 21:00:00+0000,1804.0,0.0,0.0
2023-03-21 22:00:00+0000,1918.0,0.0,0.0
2023-03-21 23:00:00+0000,2090.0,0.0,0.0
2023-03-22 00:00:00+0000,2153.0,0.0,0.0
2023-03-22 01:00:00+0000,1934.0,0.0,0.0
2023-03-22 02:00:00+0000,1840.0,0.0,0.0
2023-03-22 03:00:00+0000,1842.0,0.0,0.0
2023-03-22 04:00:00+0000,1996.0,0.0,0.0
2023-03-22 05:00:00+0000,1803.0,0.0,0.0
2023-03-22 06:00:00+0000,1605.0,0.0,0.0
2023-03-22 07:00:00+0000,1182.0,0.0,0.0
2023-03-22 08:00:00+0000,1101.0,0.0,0.0
2023-03-22 09:00:00+0000,1125.0,0.0,0.0
2023-03-22 10:00:00+0000,1150.0,0.0,0.0
2023-03-22 11:00:00+0000,948.0,0.0,0.0
2023-03-22 12:00:00+0000,996.0,0.0,0.0
2023-03-22 13:00:00+0000,1132.0,0.0,0.0
2023-03-22 14:00:00+0000,1209.0,0.0,0.0
2023-03-22 15:00:00+0000,1189.0,0.0,0.0
2023-03-22 16:00:00+0000,1446.0,0.0,0.0
2023-03-22 17:00:00+0000,1692.0,0.0,0.0
2023-03-22 18:00:00+0000,1742.0,0.0,0.0
2023-03-22 19:00:00+0000,1683.0,0.0,0.0
2023-03-22 20:00:00+0000,1659.0,0.0,0.0
2023-03-22 21:00:00+0000,1840.0,0.0,0.0
2023-03-22 22:00:00+0000,1845.0,0.0,0.0
2023-03-22 23:00:00+0000,2021.0,0.0,0.0
2023-03-23 00:00:00+0000,1961.0,0.0,0.0
2023-03-23 01:00:00+0000,1924.0,0.0,0.0
2023-03-23 02:00:00+0000,2017.0,0.0,0.0
2023-03-23 03:00:00+0000,2052.0,0.0,0.0
2023-03-23 04:00:00+0000,2150.0,0.0,0.0
2023-03-23 05:00:00+0000,1581.0,0.0,0.0
2023-03-23 06:00:00+0000,1305.0,0.0,0.0
2023-03-23 07:00:00+0000,875.0,0.0,0.0
2023-03-23 08:00:00+0000,761.0,128.0,0.0
2023-03-23 09:00:00+0000,729.0,208.0,0.0
2023-03-23 10:00:00+0000,685.0,191.0,0.0
2023-03-23 11:00:00+0000,1062.0,10.0,0.0
2023-03-23 12:00:00+0000,1058.0,8.0,0.0
2023-03-23 13:00:00+0000,995.0,13.0,0.0
2023-03-23 14:00:00+0000,1199.0,0.0,0.0
2023-03-23 15:00:00+0000,1282.0,0.0,0.0
2023-03-23 16:00:00+0000,1217.0,0.0,0.0
2023-03-23 17:00:00+0000,1591.0,0.0,0.0
2023-03-23 18:00:00+0000,1564.0,0.0,0.0
2023-03-23 19:00:00+0000,1374.0,0.0,0.0
2023-03-23 20:00:00+0000,1424.0,0.0,0.0
2023-03-23 21:00:00+0000,1536.0,0.0,0.0
2023-03-23 22:00:00+0000,1703.0,0.0,0.0
2023-03-23 23:00:00+0000,2083.0,0.0,0.0
2023-03-24 00:00:00+0000,2009.0,0.0,0.0
2023-03-24 01:00:00+0000,2026.0,0.0,0.0
2023-03-24 02:00:00+0000,2017.0,0.0,0.0
2023-03-24 03:00:00+0000,2127.0,0.0,0.0
2023-03-24 04:00:00+0000,1912.0,0.0,0.0
2023-03-24 05:00:00+0000,1363.0,0.0,0.0
2023-03-24 06:00:00+0000,1085.0,0.0,0.0
2023-03-24 07:00:00+0000,606.0,5.0,0.0
2023-03-24 08:00:00+0000,391.0,417.0,0.0
2023-03-24 09:00:00+0000,390.0,631.0,0.0
2023-03-24 10:00:00+0000,394.0,398.0,0.0
2023-03-24 11:00:00+0000,334.0,472.0,0.0
2023-03-24 12:00:00+0000,374.0,348.0,0.0
2023-03-24 13:00:00+0000,728.0,102.0,0.0
2023-03-24 14:00:00+0000,1004.0,0.0,0.0
2023-03-24 15:00:00+0000,1094.0,0.0,0.0
2023-03-24 16:00:00+0000,987.0,0.0,0.0
2023-03-24 17:00:00+0000,1433.0,0.0,0.0
2023-03-24 18:00:00+0000,1302.0,0.0,0.0
2023-03-24 19:00:00+0000,1254.0,0.0,0.0
2023-03-24 20:00:00+0000,1365.0,0.0,0.0
2023-03-24 21:00:00+0000,1487.0,0.0,0.0
2023-03-24 22:00:00+0000,1658.0,0.0,0.0
2023-03-24 23:00:00+0000,1971.0,0.0,0.0
2023-03-25 00:00:00+0000,1745.0,0.0,0.0
2023-03-25 01:00:00+0000,1559.0,0.0,0.0
2023-03-25 02:00:00+0000,1293.0,0.0,0.0
2023-03-25 03:00:00+0000,1444.0,0.0,0.0
2023-03-25 04:00:00+0000,1568.0,0.0,0.0
2023-03-25 05:00:00+0000,1479.0,0.0,0.0
2023-03-25 06:00:00+0000,1422.0,0.0,0.0
2023-03-25 07:00:00+0000,1051.0,0.0,1.0
2023-03-25 08:00:00+0000,760.0,0.0,12.0
2023-03-25 09:00:00+0000,356.0,205.0,122.0
2023-03-25 10:00:00+0000,344.0,202.0,24.0
2023-03-25 11:00:00+0000,26.0,18.0,0.0
2023-03-25 12:00:00+0000,51.0,0.0,8.0
2023-03-25 13:00:00+0000,27.0,147.0,247.0
2023-03-25 14:00:00+0000,469.0,7.0,4.0
2023-03-25 15:00:00+0000,1056.0,0.0,0.0
2023-03-25 16:00:00+0000,1190.0,0.0,0.0
2023-03-25 17:00:00+0000,1228.0,0.0,0.0
2023-03-25 18:00:00+0000,1481.0,0.0,0.0
2023-03-25 19:00:00+0000,1450.0,0.0,0.0
2023-03-25 20:00:00+0000,1527.0,0.0,0.0
2023-03-25 21:00:00+0000,1581.0,0.0,0.0
2023-03-25 22:00:00+0000,1694.0,0.0,0.0
2023-03-25 23:00:00+0000,1580.0,0.0,0.0
2023-03-26 00:00:00+0000,1524.0,0.0,0.0
2023-03-26 01:00:00+0000,1546.0,0.0,0.0
2023-03-26 02:00:00+0000,1393.0,24.0,0.0
2023-03-26 03:00:00+0000,1322.0,129.0,0.0
2023-03-26 04:00:00+0000,1207.0,216.0,0.0
2023-03-26 05:00:00+0000,897.0,473.0,0.0
2023-03-26 06:00:00+0000,237.0,984.0,0.0
2023-03-26 07:00:00+0000,181.0,1152.0,0.0
2023-03-26 08:00:00+0000,50.0,1486.0,0.0
2023-03-26 09:00:00+0000,0.0,1649.0,0.0
2023-03-26 10:00:00+0000,0.0,1809.0,0.0
2023-03-26 11:00:00+0000,0.0,1742.0,2.0
2023-03-26 12:00:00+0000,0.0,1720.0,12.0
2023-03-26 13:00:00+0000,3.0,1343.0,0.0
2023-03-26 14:00:00+0000,203.0,936.0,0.0
2023-03-26 15:00:00+0000,890.0,218.0,0.0
2023-03-26 16:00:00+0000,1278.0,0.0,0.0
2023-03-26 17:00:00+0000,1399.0,0.0,0.0
2023-03-26 18:00:00+0000,1126.0,0.0,0.0
2023-03-26 19:00:00+0000,1319.0,0.0,0.0
2023-03-26 20:00:00+0000,1153.0,0.0,0.0
2023-03-26 21:00:00+0000,1210.0,0.0,0.0
2023-03-26 22:00:00+0000,1261.0,119.0,0.0
2023-03-26 23:00:00+0000,1081.0,428.0,0.0
2023-03-27 00:00:00+0000,928.0,440.0,0.0
2023-03-27 01:00:00+0000,801.0,513.0,0.0
2023-03-27 02:00:00+0000,766.0,547.0,0.0
2023-03-27 03:00:00+0000,873.0,203.0,0.0
2023-03-27 04:00:00+0000,406.0,324.0,0.0
2023-03-27 05:00:00+0000,345.0,525.0,0.0
2023-03-27 06:00:00+0000,3.0,1121.0,0.0
2023-03-27 07:00:00+0000,0.0,952.0,0.0
2023-03-27 08:00:00+0000,0.0,911.0,0.0
2023-03-27 09:00:00+0000,0.0,791.0,0.0
2023-03-27 10:00:00+0000,0.0,782.0,0.0
2023-03-27 11:00:00+0000,0.0,925.0,0.0
2023-03-27 12:00:00+0000,0.0,908.0,0.0
2023-03-27 13:00:00+0000,0.0,818.0,0.0
2023-03-27 14:00:00+0000,62.0,547.0,0.0
2023-03-27 15:00:00+0000,32.0,627.0,0.0
2023-03-27 16:00:00+0000,1.0,686.0,0.0
2023-03-27 17:00:00+0000,1.0,849.0,0.0
2023-03-27 18:00:00+0000,0.0,891.0,0.0
2023-03-27 19:00:00+0000,0.0,743.0,0.0
2023-03-27 20:00:00+0000,89.0,645.0,2.0
2023-03-27 21:00:00+0000,306.0,514.0,0.0
2023-03-27 22:00:00+0000,383.0,738.0,0.0
2023-03-27 23:00:00+0000,104.0,978.0,0.0
2023-03-28 00:00:00+0000,0.0,1259.0,0.0
2023-03-28 01:00:00+0000,0.0,1340.0,0.0
2023-03-28 02:00:00+0000,0.0,1148.0,0.0
2023-03-28 03:00:00+0000,5.0,1042.0,0.0
2023-03-28 04:00:00+0000,3.0,1079.0,0.0
2023-03-28 05:00:00+0000,1.0,1001.0,2.0
2023-03-28 06:00:00+0000,0.0,1308.0,334.0
2023-03-28 07:00:00+0000,0.0,1397.0,164.0
2023-03-28 08:00:00+0000,0.0,1541.0,210.0
2023-03-28 09:00:00+0000,0.0,1239.0,79.0
2023-03-28 10:00:00+0000,0.0,1517.0,2.0
2023-03-28 11:00:00+0000,0.0,1573.0,0.0
2023-03-28 12:00:00+0000,0.0,1401.0,0.0
2023-03-28 13:00:00+0000,0.0,1360.0,0.0
2023-03-28 14:00:00+0000,0.0,1077.0,0.0
2023-03-28 15:00:00+0000,0.0,914.0,0.0
2023-03-28 16:00:00+0000,140.0,677.0,0.0
2023-03-28 17:00:00+0000,131.0,711.0,0.0
2023-03-28 18:00:00+0000,270.0,602.0,0.0
2023-03-28 19:00:00+0000,493.0,219.0,0.0
2023-03-28 20:00:00+0000,763.0,207.0,0.0
2023-03-28 21:00:00+0000,866.0,206.0,0.0
2023-03-28 22:00:00+0000,1322.0,0.0,0.0
2023-03-28 23:00:00+0000,1194.0,169.0,0.0
2023-03-29 00:00:00+0000,872.0,225.0,0.0
2023-03-29 01:00:00+0000,948.0,209.0,0.0
2023-03-29 02:00:00+0000,1174.0,11.0,0.0
2023-03-29 03:00:00+0000,1399.0,0.0,0.0
2023-03-29 04:00:00+0000,1124.0,0.0,0.0
2023-03-29 05:00:00+0000,1074.0,0.0,0.0
2023-03-29 06:00:00+0000,363.0,432.0,0.0
2023-03-29 07:00:00+0000,241.0,733.0,0.0
2023-03-29 08:00:00+0000,188.0,1018.0,0.0
2023-03-29 09:00:00+0000,91.0,1068.0,0.0
2023-03-29 10:00:00+0000,210.0,977.0,0.0
2023-03-29 11:00:00+0000,22.0,1009.0,0.0
2023-03-29 12:00:00+0000,33.0,1005.0,0.0
2023-03-29 13:00:00+0000,436.0,517.0,0.0
2023-03-29 14:00:00+0000,1004.0,25.0,0.0
2023-03-29 15:00:00+0000,900.0,0.0,0.0
2023-03-29 16:00:00+0000,928.0,0.0,0.0
2023-03-29 17:00:00+0000,1400.0,0.0,0.0
2023-03-29 18:00:00+0000,1595.0,0.0,0.0
2023-03-29 19:00:00+0000,1532.0,0.0,0.0
2023-03-29 20:00:00+0000,1728.0,0.0,0.0
2023-03-29 21:00:00+0000,1925.0,0.0,0.0
2023-03-29 22:00:00+0000,2036.0,0.0,0.0
2023-03-29 23:00:00+0000,1716.0,0.0,0.0
2023-03-30 00:00:00+0000,1545.0,0.0,0.0
2023-03-30 01:00:00+0000,1443.0,0.0,0.0
2023-03-30 02:00:00+0000,1647.0,0.0,0.0
2023-03-30 03:00:00+0000,2046.0,0.0,0.0
2023-03-30 04:00:00+0000,1678.0,0.0,0.0
2023-03-30 05:00:00+0000,1617.0,0.0,0.0
2023-03-30 06:00:00+0000,1113.0,0.0,0.0
2023-03-30 07:00:00+0000,567.0,9.0,0.0
2023-03-30 08:00:00+0000,762.0,62.0,0.0
2023-03-30 09:00:00+0000,576.0,166.0,0.0
2023-03-30 10:00:00+0000,642.0,93.0,0.0
2023-03-30 11:00:00+0000,438.0,79.0,0.0
2023-03-30 12:00:00+0000,448.0,46.0,0.0
2023-03-30 13:00:00+0000,758.0,0.0,0.0
2023-03-30 14:00:00+0000,839.0,0.0,0.0
2023-03-30 15:00:00+0000,1221.0,0.0,0.0
2023-03-30 16:00:00+0000,1510.0,0.0,0.0
2023-03-30 17:00:00+0000,1763.0,0.0,0.0
2023-03-30 18:00:00+0000,1757.0,0.0,0.0
2023-03-30 19:00:00+0000,1645.0,0.0,0.0
2023-03-30 20:00:00+0000,1695.0,0.0,0.0
2023-03-30 21:00:00+0000,1678.0,0.0,0.0
2023-03-30 22:00:00+0000,1662.0,0.0,0.0
2023-03-30 23:00:00+0000,1537.0,0.0,0.0
2023-03-31 00:00:00+0000,1332.0,0.0,0.0
2023-03-31 01:00:00+0000,1183.0,0.0,0.0
2023-03-31 02:00:00+0000,1296.0,0.0,0.0
2023-03-31 03:00:00+0000,1544.0,0.0,0.0
2023-03-31 04:00:00+0000,1240.0,0.0,0.0
2023-03-31 05:00:00+0000,1256.0,0.0,0.0
2023-03-31 06:00:00+0000,632.0,71.0,0.0
2023-03-31 07:00:00+0000,108.0,392.0,0.0
2023-03-31 08:00:00+0000,4.0,694.0,0.0
2023-03-31 09:00:00+0000,0.0,717.0,0.0
2023-03-31 10:00:00+0000,0.0,787.0,111.0
2023-03-31 11:00:00+0000,0.0,752.0,208.0
2023-03-31 12:00:00+0000,0.0,661.0,247.0
2023-03-31 13:00:00+0000,43.0,444.0,34.0
2023-03-31 14:00:00+0000,295.0,162.0,2.0
2023-03-31 15:00:00+0000,519.0,0.0,2.0
2023-03-31 16:00:00+0000,760.0,0.0,9.0
2023-03-31 17:00:00+0000,1150.0,0.0,0.0
2023-03-31 18:00:00+0000,1213.0,0.0,0.0
2023-03-31 19:00:00+0000,1164.0,0.0,0.0
2023-03-31 20:00:00+0000,1420.0,0.0,0.0
2023-03-31 21:00:00+0000,1215.0,0.0,0.0
2023-03-31 22:00:00+0000,1687.0,0.0,0.0
2023-03-31 23:00:00+0000,1668.0,0.0,0.0
2023-04-01 00:00:00+0000,1550.0,0.0,0.0
2023-04-01 01:00:00+0000,1437.0,0.0,0.0
2023-04-01 02:00:00+0000,1463.0,0.0,0.0
2023-04-01 03:00:00+0000,1636.0,0.0,0.0
2023-04-01 04:00:00+0000,1643.0,0.0,0.0
2023-04-01 05:00:00+0000,1582.0,0.0,0.0
2023-04-01 06:00:00+0000,1104.0,0.0,0.0
2023-04-01 07:00:00+0000,594.0,67.0,10.0
2023-04-01 08:00:00+0000,116.0,425.0,173.0
2023-04-01 09:00:00+0000,2.0,618.0,277.0
2023-04-01 10:00:00+0000,0.0,883.0,433.0
2023-04-01 11:00:00+0000,0.0,708.0,175.0
2023-04-01 12:00:00+0000,14.0,518.0,21.0
2023-04-01 13:00:00+0000,301.0,291.0,0.0
2023-04-01 14:00:00+0000,1151.0,0.0,0.0
2023-04-01 15:00:00+0000,1492.0,0.0,0.0
2023-04-01 16:00:00+0000,1723.0,0.0,0.0
2023-04-01 17:00:00+0000,1748.0,0.0,0.0
2023-04-01 18:00:00+0000,1642.0,0.0,0.0
2023-04-01 19:00:00+0000,1883.0,0.0,0.0
2023-04-01 20:00:00+0000,1890.0,0.0,0.0
2023-04-01 21:00:00+0000,1822.0,0.0,0.0
2023-04-01 22:00:00+0000,1777.0,0.0,0.0
2023-04-01 23:00:00+0000,1688.0,0.0,0.0
2023-04-02 00:00:00+0000,1524.0,0.0,0.0
2023-04-02 01:00:00+0000,1292.0,0.0,0.0
2023-04-02 02:00:00+0000,1227.0,42.0,0.0
2023-04-02 03:00:00+0000,1246.0,142.0,0.0
2023-04-02 04:00:00+0000,1236.0,102.0,0.0
2023-04-02 05:00:00+0000,1028.0,161.0,0.0
2023-04-02 06:00:00+0000,703.0,330.0,0.0
2023-04-02 07:00:00+0000,391.0,486.0,0.0
2023-04-02 08:00:00+0000,275.0,579.0,0.0
2023-04-02 09:00:00+0000,203.0,605.0,0.0
2023-04-02 10:00:00+0000,206.0,676.0,2.0
2023-04-02 11:00:00+0000,26.0,679.0,131.0
2023-04-02 12:00:00+0000,51.0,659.0,123.0
2023-04-02 13:00:00+0000,489.0,279.0,5.0
2023-04-02 14:00:00+0000,698.0,182.0,0.0
2023-04-02 15:00:00+0000,831.0,148.0,0.0
2023-04-02 16:00:00+0000,1212.0,12.0,0.0
2023-04-02 17:00:00+0000,1372.0,0.0,0.0
2023-04-02 18:00:00+0000,1587.0,0.0,0.0
2023-04-02 19:00:00+0000,1405.0,0.0,0.0
2023-04-02 20:00:00+0000,1341.0,0.0,0.0
2023-04-02 21:00:00+0000,1184.0,106.0,0.0
2023-04-02 22:00:00+0000,859.0,360.0,0.0
2023-04-02 23:00:00+0000,679.0,575.0,0.0
2023-04-03 00:00:00+0000,600.0,558.0,0.0
2023-04-03 01:00:00+0000,623.0,478.0,0.0
2023-04-03 02:00:00+0000,608.0,533.0,0.0
2023-04-03 03:00:00+0000,858.0,225.0,0.0
2023-04-03 04:00:00+0000,494.0,83.0,0.0
2023-04-03 05:00:00+0000,362.0,198.0,0.0
2023-04-03 06:00:00+0000,180.0,325.0,22.0
2023-04-03 07:00:00+0000,397.0,0.0,12.0
2023-04-03 08:00:00+0000,423.0,0.0,51.0
2023-04-03 09:00:00+0000,499.0,0.0,1.0
2023-04-03 10:00:00+0000,609.0,0.0,0.0
2023-04-03 11:00:00+0000,687.0,0.0,0.0
2023-04-03 12:00:00+0000,719.0,0.0,0.0
2023-04-03 13:00:00+0000,778.0,0.0,0.0
2023-04-03 14:00:00+0000,786.0,0.0,0.0
2023-04-03 15:00:00+0000,827.0,0.0,0.0
2023-04-03 16:00:00+0000,451.0,0.0,0.0
2023-04-03 17:00:00+0000,612.0,37.0,0.0
2023-04-03 18:00:00+0000,502.0,163.0,0.0
2023-04-03 19:00:00+0000,229.0,261.0,4.0
2023-04-03 20:00:00+0000,254.0,383.0,20.0
2023-04-03 21:00:00+0000,145.0,568.0,83.0
2023-04-03 22:00:00+0000,283.0,476.0,92.0
2023-04-03 23:00:00+0000,134.0,815.0,107.0
2023-04-04 00:00:00+0000,74.0,822.0,44.0
2023-04-04 01:00:00+0000,1.0,945.0,122.0
2023-04-04 02:00:00+0000,17.0,992.0,180.0
2023-04-04 03:00:00+0000,197.0,661.0,52.0
2023-04-04 04:00:00+0000,81.0,458.0,161.0
2023-04-04 05:00:00+0000,348.0,369.0,110.0
2023-04-04 06:00:00+0000,126.0,550.0,242.0
2023-04-04 07:00:00+0000,139.0,314.0,134.0
2023-04-04 08:00:00+0000,241.0,281.0,53.0
2023-04-04 09:00:00+0000,13.0,347.0,212.0
2023-04-04 10:00:00+0000,2.0,368.0,227.0
2023-04-04 11:00:00+0000,0.0,462.0,292.0
2023-04-04 12:00:00+0000,0.0,292.0,309.0
2023-04-04 13:00:00+0000,39.0,67.0,265.0
2023-04-04 14:00:00+0000,413.0,0.0,182.0
2023-04-04 15:00:00+0000,393.0,56.0,160.0
2023-04-04 16:00:00+0000,385.0,22.0,134.0
2023-04-04 17:00:00+0000,768.0,0.0,75.0
2023-04-04 18:00:00+0000,439.0,332.0,275.0
2023-04-04 19:00:00+0000,247.0,294.0,332.0
2023-04-04 20:00:00+0000,264.0,393.0,282.0
2023-04-04 21:00:00+0000,433.0,364.0,95.0
2023-04-04 22:00:00+0000,517.0,383.0,40.0
2023-04-04 23:00:00+0000,522.0,480.0,40.0
2023-04-05 00:00:00+0000,350.0,657.0,81.0
2023-04-05 01:00:00+0000,226.0,798.0,111.0
2023-04-05 02:00:00+0000,308.0,644.0,65.0
2023-04-05 03:00:00+0000,289.0,634.0,53.0
2023-04-05 04:00:00+0000,11.0,498.0,315.0
2023-04-05 05:00:00+0000,296.0,284.0,134.0
2023-04-05 06:00:00+0000,15.0,534.0,305.0
2023-04-05 07:00:00+0000,4.0,585.0,276.0
2023-04-05 08:00:00+0000,28.0,546.0,314.0
2023-04-05 09:00:00+0000,0.0,624.0,537.0
2023-04-05 10:00:00+0000,0.0,691.0,495.0
2023-04-05 11:00:00+0000,0.0,921.0,592.0
2023-04-05 12:00:00+0000,0.0,777.0,581.0
2023-04-05 13:00:00+0000,0.0,536.0,526.0
2023-04-05 14:00:00+0000,201.0,295.0,365.0
2023-04-05 15:00:00+0000,218.0,332.0,300.0
2023-04-05 16:00:00+0000,434.0,25.0,277.0
2023-04-05 17:00:00+0000,1089.0,0.0,18.0
2023-04-05 18:00:00+0000,883.0,0.0,156.0
2023-04-05 19:00:00+0000,664.0,0.0,150.0
2023-04-05 20:00:00+0000,755.0,18.0,100.0
2023-04-05 21:00:00+0000,834.0,54.0,1.0
2023-04-05 22:00:00+0000,807.0,40.0,13.0
2023-04-05 23:00:00+0000,756.0,12.0,0.0
2023-04-06 00:00:00+0000,818.0,0.0,0.0
2023-04-06 01:00:00+0000,753.0,0.0,0.0
2023-04-06 02:00:00+0000,816.0,0.0,0.0
2023-04-06 03:00:00+0000,801.0,0.0,0.0
2023-04-06 04:00:00+0000,270.0,4.0,12.0
2023-04-06 05:00:00+0000,431.0,0.0,0.0
2023-04-06 06:00:00+0000,319.0,0.0,50.0
2023-04-06 07:00:00+0000,146.0,0.0,189.0
2023-04-06 08:00:00+0000,153.0,0.0,246.0
2023-04-06 09:00:00+0000,18.0,0.0,285.0
2023-04-06 10:00:00+0000,50.0,0.0,251.0
2023-04-06 11:00:00+0000,1.0,0.0,259.0
2023-04-06 12:00:00+0000,88.0,0.0,175.0
2023-04-06 13:00:00+0000,368.0,0.0,83.0
2023-04-06 14:00:00+0000,576.0,0.0,18.0
2023-04-06 15:00:00+0000,760.0,0.0,23.0
2023-04-06 16:00:00+0000,1079.0,0.0,0.0
2023-04-06 17:00:00+0000,1418.0,0.0,0.0
2023-04-06 18:00:00+0000,1409.0,0.0,0.0
2023-04-06 19:00:00+0000,1740.0,0.0,0.0
2023-04-06 20:00:00+0000,1746.0,0.0,0.0
2023-04-06 21:00:00+0000,1895.0,0.0,0.0
2023-04-06 22:00:00+0000,1970.0,0.0,0.0
2023-04-06 23:00:00+0000,1869.0,0.0,0.0
2023-04-07 00:00:00+0000,1657.0,0.0,0.0
2023-04-07 01:00:00+0000,1504.0,0.0,0.0
2023-04-07 02:00:00+0000,1604.0,0.0,0.0
2023-04-07 03:00:00+0000,1721.0,0.0,0.0
2023-04-07 04:00:00+0000,1860.0,0.0,0.0
2023-04-07 05:00:00+0000,1916.0,0.0,0.0
2023-04-07 06:00:00+0000,1720.0,0.0,0.0
2023-04-07 07:00:00+0000,1484.0,0.0,0.0
2023-04-07 08:00:00+0000,1278.0,0.0,0.0
2023-04-07 09:00:00+0000,1232.0,0.0,0.0
2023-04-07 10:00:00+0000,1304.0,0.0,0.0
2023-04-07 11:00:00+0000,1327.0,0.0,0.0
2023-04-07 12:00:00+0000,1375.0,0.0,0.0
2023-04-07 13:00:00+0000,1540.0,0.0,0.0
2023-04-07 14:00:00+0000,1608.0,0.0,0.0
2023-04-07 15:00:00+0000,1868.0,0.0,0.0
2023-04-07 16:00:00+0000,1945.0,0.0,0.0
2023-04-07 17:00:00+0000,2122.0,0.0,0.0
2023-04-07 18:00:00+0000,2121.0,0.0,0.0
2023-04-07 19:00:00+0000,2092.0,0.0,0.0
2023-04-07 20:00:00+0000,2188.0,0.0,0.0
2023-04-07 21:00:00+0000,2078.0,0.0,0.0
2023-04-07 22:00:00+0000,1922.0,0.0,0.0
2023-04-07 23:00:00+0000,1923.0,0.0,0.0
2023-04-08 00:00:00+0000,1782.0,0.0,0.0
2023-04-08 01:00:00+0000,1655.0,0.0,0.0
2023-04-08 02:00:00+0000,1559.0,0.0,0.0
2023-04-08 03:00:00+0000,1670.0,0.0,0.0
2023-04-08 04:00:00+0000,1731.0,0.0,0.0
2023-04-08 05:00:00+0000,1626.0,0.0,0.0
2023-04-08 06:00:00+0000,1379.0,0.0,0.0
2023-04-08 07:00:00+0000,1155.0,0.0,0.0
2023-04-08 08:00:00+0000,1376.0,0.0,0.0
2023-04-08 09:00:00+0000,1441.0,0.0,0.0
2023-04-08 10:00:00+0000,1557.0,0.0,0.0
2023-04-08 11:00:00+0000,1457.0,0.0,0.0
2023-04-08 12:00:00+0000,1420.0,0.0,0.0
2023-04-08 13:00:00+0000,1364.0,0.0,0.0
2023-04-08 14:00:00+0000,1633.0,0.0,0.0
2023-04-08 15:00:00+0000,1582.0,0.0,0.0
2023-04-08 16:00:00+0000,1376.0,0.0,0.0
2023-04-08 17:00:00+0000,1531.0,0.0,0.0
2023-04-08 18:00:00+0000,1539.0,0.0,0.0
2023-04-08 19:00:00+0000,1458.0,0.0,0.0
2023-04-08 20:00:00+0000,1392.0,0.0,0.0
2023-04-08 21:00:00+0000,1276.0,0.0,0.0
2023-04-08 22:00:00+0000,1439.0,0.0,0.0
2023-04-08 23:00:00+0000,1544.0,0.0,0.0
2023-04-09 00:00:00+0000,1506.0,0.0,0.0
2023-04-09 01:00:00+0000,1354.0,0.0,0.0
2023-04-09 02:00:00+0000,1345.0,0.0,0.0
2023-04-09 03:00:00+0000,1457.0,0.0,0.0
2023-04-09 04:00:00+0000,1123.0,0.0,0.0
2023-04-09 05:00:00+0000,1237.0,0.0,0.0
2023-04-09 06:00:00+0000,1239.0,0.0,0.0
2023-04-09 07:00:00+0000,1077.0,0.0,0.0
2023-04-09 08:00:00+0000,849.0,0.0,0.0
2023-04-09 09:00:00+0000,806.0,0.0,0.0
2023-04-09 10:00:00+0000,854.0,0.0,0.0
2023-04-09 11:00:00+0000,983.0,0.0,0.0
2023-04-09 12:00:00+0000,843.0,0.0,0.0
2023-04-09 13:00:00+0000,1006.0,0.0,0.0
2023-04-09 14:00:00+0000,1254.0,0.0,0.0
2023-04-09 15:00:00+0000,1449.0,0.0,0.0
2023-04-09 16:00:00+0000,1187.0,0.0,0.0
2023-04-09 17:00:00+0000,1587.0,0.0,0.0
2023-04-09 18:00:00+0000,1523.0,0.0,0.0
2023-04-09 19:00:00+0000,1506.0,0.0,0.0
2023-04-09 20:00:00+0000,1145.0,0.0,0.0
2023-04-09 21:00:00+0000,1097.0,0.0,0.0
2023-04-09 22:00:00+0000,1388.0,0.0,0.0
2023-04-09 23:00:00+0000,1381.0,0.0,0.0
2023-04-10 00:00:00+0000,1378.0,0.0,0.0
2023-04-10 01:00:00+0000,1355.0,0.0,0.0
2023-04-10 02:00:00+0000,1271.0,0.0,0.0
2023-04-10 03:00:00+0000,1443.0,0.0,0.0
2023-04-10 04:00:00+0000,1673.0,0.0,0.0
2023-04-10 05:00:00+0000,1544.0,0.0,0.0
2023-04-10 06:00:00+0000,1217.0,0.0,0.0
