Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,ANTOÑANA 2,0.2,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,ARCHENA,0.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,ARENZANA 1,0.11,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,ARENZANA 2,0.11,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,ARIZMENDI,0.07,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,ARRAMBIDE 1,0.28,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,ARRAMBIDE 2,0.3,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,ARRAMBIDE 3,0.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,ARROLLANDIETA,0.54,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,ARTESIAGA 1,0.41,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,ARTESIAGA 2,0.8,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,AZUTAN 1,60.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.778883,-5.087189
,AZUTAN 2,60.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.778883,-5.087189
,AZUTAN 3,60.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.778883,-5.087189
,BARAZAR 1,41.6,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",43.089187,-2.74795
,BARAZAR 2,41.6,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",43.089187,-2.74795
,BARAZAR 3,0.85,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",43.089187,-2.74795
,BATAN 1,0.08,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,BATANEJO,2.04,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,BENAGEBER 1,4.4,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,BENAGEBER 2,15.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,BERGANZO 1,0.16,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,BERGANZO 2,0.16,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,BERROCALILLO 1,0.18,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,HIDROJERTE S.L.U.,,
,BOLINCHES,0.41,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,BORBOLLON,1.38,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,EL BOSQUE 1,4.06,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EL BOSQUE 2,4.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,BUGARRA 1,0.3,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,BUGARRA 2,0.32,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CABRIANA 1,0.64,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CABRIANA 2,0.64,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CABRIANA 3,1.94,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CABRIANA 4,1.94,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CAÑAVEROSA 1,1.48,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CAÑAVEROSA 2,1.48,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CAÑAVEROSA 3,1.48,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,LOS CANTOS 1,2.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,LOS CANTOS 2,2.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CASEDA 1,0.21,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,CASEDA 2,0.21,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,EL CASTILLEJO 1,1.2,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,EL CASTILLEJO 2,1.2,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CASTRO I 1,39.9,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.574809,-6.187723
,CASTRO I 2,39.9,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.574809,-6.187723
,CASTRO II,110.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.8256880734,0.8256880734,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.574809,-6.187723
,CEDILLO 1,118.53,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 2,117.13,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 3,118.87,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 4,118.47,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CERNADILLA,30.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.019332,-6.458704
,CERNADO,2.28,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHANDREJA 1,2.46,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHANDREJA 2,2.36,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHIRRISQUIN 1,0.58,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,CHORRO DEL DUQUE,1.02,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,HIDROJERTE S.L.U.,,
,CHULILLA 1,0.94,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CHULILLA 2,1.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CHULILLA 3,1.02,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CIRAT 1,7.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CIRAT 2,7.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COFRENTES 1,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COFRENTES 2,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COFRENTES 3,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COLMENAR 1,2.8,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COLMENAR 2,2.8,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COMPUERTO 1,10.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COMPUERTO 2,10.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CONSO 1,90.04,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONSO 2,91.45,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,2.7777777778,2.7777777778,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONSO 3,88.68,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONTRERAS II 1,14.12,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.542857,-1.50396
,CONTRERAS II 2,37.5,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.542857,-1.50396
,CORTES II 1,140.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.243581,-0.931709
,CORTES II 2,140.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.243581,-0.931709
,"EL CORTIJO, GRUPO 1",2.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,"EL CORTIJO, GRUPO 2",2.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,CUERDA DEL POZO 1,3.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CUERDA DEL POZO 2,3.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,LOS DORNAJOS 1,0.88,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LOS DORNAJOS 2,0.88,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,EGUILLOR 1,0.6,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EGUILLOR 2,0.81,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EL BATÁN,0.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"HEREDEROS DE DÍAZ CORDOVÉS, S.A.",,
