index,UA -> HU,UA -> RO,UA -> SK,UA -> PL
2019-04-08 11:00:00+0000,681.0,518.0,0.0,0.0
2019-04-08 12:00:00+0000,666.0,501.0,0.0,0.0
2019-04-08 13:00:00+0000,654.0,437.0,0.0,0.0
2019-04-08 14:00:00+0000,623.0,405.0,0.0,0.0
2019-04-08 15:00:00+0000,572.0,406.0,0.0,0.0
2019-04-08 16:00:00+0000,623.0,462.0,0.0,0.0
2019-04-08 17:00:00+0000,591.0,494.0,0.0,0.0
2019-04-08 18:00:00+0000,624.0,441.0,0.0,0.0
2019-04-08 19:00:00+0000,679.0,424.0,0.0,0.0
2019-04-08 20:00:00+0000,697.0,438.0,0.0,0.0
2019-04-08 21:00:00+0000,635.0,435.0,0.0,0.0
2019-04-08 22:00:00+0000,674.0,410.0,0.0,0.0
2019-04-08 23:00:00+0000,642.0,346.0,0.0,0.0
2019-04-09 00:00:00+0000,637.0,176.0,0.0,0.0
2019-04-09 01:00:00+0000,604.0,180.0,0.0,0.0
2019-04-09 02:00:00+0000,593.0,219.0,0.0,0.0
2019-04-09 03:00:00+0000,501.0,358.0,0.0,0.0
2019-04-09 04:00:00+0000,465.0,376.0,0.0,0.0
2019-04-09 05:00:00+0000,474.0,390.0,0.0,0.0
2019-04-09 06:00:00+0000,519.0,357.0,0.0,0.0
2019-04-09 07:00:00+0000,541.0,359.0,0.0,0.0
2019-04-09 08:00:00+0000,519.0,466.0,0.0,0.0
2019-04-09 09:00:00+0000,560.0,422.0,0.0,0.0
2019-04-09 10:00:00+0000,551.0,495.0,0.0,0.0
2019-04-09 11:00:00+0000,555.0,494.0,0.0,0.0
2019-04-09 12:00:00+0000,559.0,474.0,0.0,0.0
2019-04-09 13:00:00+0000,554.0,476.0,0.0,0.0
2019-04-09 14:00:00+0000,552.0,447.0,0.0,0.0
2019-04-09 15:00:00+0000,527.0,454.0,0.0,0.0
2019-04-09 16:00:00+0000,597.0,489.0,0.0,0.0
2019-04-09 17:00:00+0000,537.0,540.0,0.0,0.0
2019-04-09 18:00:00+0000,555.0,551.0,0.0,0.0
2019-04-09 19:00:00+0000,574.0,581.0,0.0,0.0
2019-04-09 20:00:00+0000,592.0,608.0,0.0,0.0
2019-04-09 21:00:00+0000,593.0,535.0,0.0,0.0
2019-04-09 22:00:00+0000,672.0,431.0,0.0,0.0
2019-04-09 23:00:00+0000,626.0,421.0,0.0,0.0
2019-04-10 00:00:00+0000,593.0,389.0,0.0,0.0
2019-04-10 01:00:00+0000,570.0,430.0,0.0,0.0
2019-04-10 02:00:00+0000,567.0,460.0,0.0,0.0
2019-04-10 03:00:00+0000,499.0,548.0,0.0,0.0
2019-04-10 04:00:00+0000,465.0,493.0,0.0,0.0
2019-04-10 05:00:00+0000,481.0,489.0,0.0,0.0
2019-04-10 06:00:00+0000,494.0,408.0,0.0,0.0
2019-04-10 07:00:00+0000,502.0,401.0,0.0,0.0
2019-04-10 08:00:00+0000,527.0,487.0,0.0,0.0
2019-04-10 09:00:00+0000,514.0,452.0,0.0,0.0
2019-04-10 10:00:00+0000,533.0,548.0,0.0,0.0
2019-04-10 11:00:00+0000,517.0,550.0,0.0,0.0
2019-04-10 12:00:00+0000,536.0,484.0,0.0,0.0
2019-04-10 13:00:00+0000,521.0,428.0,0.0,0.0
2019-04-10 14:00:00+0000,506.0,407.0,0.0,0.0
2019-04-10 15:00:00+0000,461.0,432.0,0.0,0.0
2019-04-10 16:00:00+0000,499.0,511.0,0.0,0.0
2019-04-10 17:00:00+0000,483.0,545.0,0.0,0.0
2019-04-10 18:00:00+0000,468.0,526.0,0.0,0.0
2019-04-10 19:00:00+0000,478.0,538.0,0.0,0.0
2019-04-10 20:00:00+0000,515.0,572.0,0.0,0.0
2019-04-10 21:00:00+0000,517.0,476.0,0.0,0.0
2019-04-10 22:00:00+0000,556.0,295.0,0.0,0.0
2019-04-10 23:00:00+0000,499.0,243.0,0.0,0.0
2019-04-11 00:00:00+0000,470.0,225.0,0.0,0.0
2019-04-11 01:00:00+0000,438.0,218.0,0.0,0.0
2019-04-11 02:00:00+0000,441.0,249.0,0.0,0.0
2019-04-11 03:00:00+0000,358.0,395.0,0.0,0.0
2019-04-11 04:00:00+0000,337.0,434.0,0.0,0.0
2019-04-11 05:00:00+0000,346.0,413.0,0.0,0.0
2019-04-11 06:00:00+0000,360.0,442.0,0.0,0.0
2019-04-11 07:00:00+0000,364.0,412.0,0.0,0.0
2019-04-11 08:00:00+0000,409.0,382.0,0.0,0.0
2019-04-11 09:00:00+0000,416.0,336.0,0.0,0.0
2019-04-11 10:00:00+0000,404.0,346.0,0.0,0.0
2019-04-11 11:00:00+0000,413.0,315.0,0.0,0.0
2019-04-11 12:00:00+0000,399.0,281.0,0.0,0.0
2019-04-11 13:00:00+0000,390.0,270.0,0.0,0.0
2019-04-11 14:00:00+0000,462.0,298.0,0.0,0.0
2019-04-11 15:00:00+0000,449.0,365.0,0.0,0.0
2019-04-11 16:00:00+0000,487.0,419.0,0.0,0.0
2019-04-11 17:00:00+0000,455.0,512.0,0.0,0.0
2019-04-11 18:00:00+0000,475.0,500.0,0.0,0.0
2019-04-11 19:00:00+0000,474.0,492.0,0.0,0.0
2019-04-11 20:00:00+0000,510.0,507.0,0.0,0.0
2019-04-11 21:00:00+0000,524.0,404.0,0.0,0.0
2019-04-11 22:00:00+0000,520.0,284.0,0.0,0.0
2019-04-11 23:00:00+0000,519.0,201.0,0.0,0.0
2019-04-12 00:00:00+0000,461.0,155.0,34.0,0.0
2019-04-12 01:00:00+0000,432.0,160.0,55.0,0.0
2019-04-12 02:00:00+0000,444.0,207.0,3.0,0.0
2019-04-12 03:00:00+0000,338.0,337.0,0.0,0.0
2019-04-12 04:00:00+0000,297.0,393.0,0.0,0.0
2019-04-12 05:00:00+0000,332.0,436.0,0.0,0.0
2019-04-12 06:00:00+0000,337.0,387.0,0.0,0.0
2019-04-12 07:00:00+0000,372.0,365.0,0.0,0.0
2019-04-12 08:00:00+0000,380.0,389.0,0.0,0.0
2019-04-12 09:00:00+0000,378.0,359.0,0.0,0.0
2019-04-12 10:00:00+0000,372.0,435.0,0.0,0.0
2019-04-12 11:00:00+0000,388.0,385.0,0.0,0.0
2019-04-12 12:00:00+0000,408.0,351.0,0.0,0.0
2019-04-12 13:00:00+0000,425.0,317.0,0.0,0.0
2019-04-12 14:00:00+0000,418.0,351.0,0.0,0.0
2019-04-12 15:00:00+0000,411.0,379.0,0.0,0.0
2019-04-12 16:00:00+0000,459.0,434.0,0.0,0.0
2019-04-12 17:00:00+0000,444.0,446.0,0.0,0.0
2019-04-12 18:00:00+0000,475.0,428.0,0.0,0.0
2019-04-12 19:00:00+0000,482.0,417.0,0.0,0.0
2019-04-12 20:00:00+0000,505.0,483.0,0.0,0.0
2019-04-12 21:00:00+0000,486.0,403.0,0.0,0.0
2019-04-12 22:00:00+0000,437.0,280.0,0.0,0.0
2019-04-12 23:00:00+0000,475.0,227.0,0.0,0.0
2019-04-13 00:00:00+0000,472.0,205.0,0.0,0.0
2019-04-13 01:00:00+0000,467.0,195.0,0.0,0.0
2019-04-13 02:00:00+0000,478.0,200.0,0.0,0.0
2019-04-13 03:00:00+0000,502.0,228.0,0.0,0.0
2019-04-13 04:00:00+0000,468.0,335.0,0.0,0.0
2019-04-13 05:00:00+0000,451.0,413.0,0.0,0.0
2019-04-13 06:00:00+0000,496.0,321.0,0.0,0.0
2019-04-13 07:00:00+0000,526.0,299.0,0.0,0.0
2019-04-13 08:00:00+0000,537.0,263.0,0.0,0.0
2019-04-13 09:00:00+0000,541.0,275.0,0.0,0.0
2019-04-13 10:00:00+0000,563.0,265.0,0.0,0.0
2019-04-13 11:00:00+0000,535.0,337.0,0.0,0.0
2019-04-13 12:00:00+0000,535.0,346.0,0.0,0.0
2019-04-13 13:00:00+0000,518.0,369.0,0.0,0.0
2019-04-13 14:00:00+0000,527.0,361.0,0.0,0.0
2019-04-13 15:00:00+0000,518.0,371.0,0.0,0.0
2019-04-13 16:00:00+0000,503.0,385.0,0.0,0.0
2019-04-13 17:00:00+0000,486.0,385.0,0.0,0.0
2019-04-13 18:00:00+0000,498.0,347.0,0.0,0.0
2019-04-13 19:00:00+0000,536.0,359.0,0.0,0.0
2019-04-13 20:00:00+0000,571.0,360.0,0.0,0.0
2019-04-13 21:00:00+0000,617.0,272.0,0.0,0.0
2019-04-13 22:00:00+0000,618.0,192.0,0.0,0.0
2019-04-13 23:00:00+0000,632.0,119.0,0.0,0.0
2019-04-14 00:00:00+0000,580.0,104.0,0.0,0.0
2019-04-14 01:00:00+0000,558.0,77.0,20.0,0.0
2019-04-14 02:00:00+0000,573.0,77.0,3.0,0.0
2019-04-14 03:00:00+0000,603.0,41.0,8.0,0.0
2019-04-14 04:00:00+0000,611.0,96.0,0.0,0.0
2019-04-14 05:00:00+0000,612.0,112.0,0.0,0.0
2019-04-14 06:00:00+0000,631.0,122.0,0.0,0.0
2019-04-14 07:00:00+0000,627.0,,0.0,0.0
2019-04-14 08:00:00+0000,646.0,107.0,0.0,0.0
2019-04-14 09:00:00+0000,661.0,109.0,0.0,0.0
2019-04-14 10:00:00+0000,641.0,147.0,0.0,0.0
2019-04-14 11:00:00+0000,613.0,128.0,0.0,0.0
2019-04-14 12:00:00+0000,614.0,131.0,0.0,0.0
2019-04-14 13:00:00+0000,600.0,140.0,0.0,0.0
2019-04-14 14:00:00+0000,593.0,130.0,0.0,0.0
2019-04-14 15:00:00+0000,625.0,162.0,0.0,0.0
2019-04-14 16:00:00+0000,618.0,164.0,0.0,0.0
2019-04-14 17:00:00+0000,640.0,164.0,0.0,0.0
2019-04-14 18:00:00+0000,669.0,152.0,0.0,0.0
2019-04-14 19:00:00+0000,675.0,148.0,0.0,0.0
2019-04-14 20:00:00+0000,650.0,115.0,0.0,0.0
2019-04-14 21:00:00+0000,637.0,86.0,0.0,0.0
2019-04-14 22:00:00+0000,629.0,57.0,0.0,0.0
2019-04-14 23:00:00+0000,601.0,34.0,11.0,0.0
2019-04-15 00:00:00+0000,597.0,0.0,87.0,0.0
2019-04-15 01:00:00+0000,587.0,0.0,78.0,0.0
2019-04-15 02:00:00+0000,605.0,29.0,11.0,0.0
2019-04-15 03:00:00+0000,642.0,34.0,0.0,0.0
2019-04-15 04:00:00+0000,567.0,0.0,0.0,0.0
2019-04-15 05:00:00+0000,586.0,0.0,0.0,0.0
2019-04-15 06:00:00+0000,587.0,0.0,0.0,0.0
2019-04-15 07:00:00+0000,593.0,19.0,0.0,0.0
2019-04-15 08:00:00+0000,608.0,58.0,0.0,0.0
2019-04-15 09:00:00+0000,609.0,100.0,0.0,0.0
2019-04-15 10:00:00+0000,598.0,111.0,0.0,0.0
2019-04-15 11:00:00+0000,594.0,108.0,0.0,0.0
2019-04-15 12:00:00+0000,589.0,79.0,0.0,0.0
2019-04-15 13:00:00+0000,557.0,119.0,0.0,0.0
2019-04-15 14:00:00+0000,530.0,95.0,0.0,0.0
2019-04-15 15:00:00+0000,543.0,108.0,0.0,0.0
2019-04-15 16:00:00+0000,678.0,180.0,0.0,0.0
2019-04-15 17:00:00+0000,715.0,206.0,0.0,0.0
2019-04-15 18:00:00+0000,767.0,231.0,0.0,0.0
2019-04-15 19:00:00+0000,765.0,177.0,0.0,0.0
2019-04-15 20:00:00+0000,733.0,182.0,0.0,0.0
2019-04-15 21:00:00+0000,724.0,110.0,0.0,0.0
2019-04-15 22:00:00+0000,749.0,113.0,0.0,0.0
2019-04-15 23:00:00+0000,750.0,67.0,0.0,0.0
2019-04-16 00:00:00+0000,747.0,72.0,0.0,0.0
2019-04-16 01:00:00+0000,733.0,86.0,0.0,0.0
2019-04-16 02:00:00+0000,702.0,93.0,0.0,0.0
2019-04-16 03:00:00+0000,732.0,111.0,0.0,0.0
2019-04-16 04:00:00+0000,605.0,43.0,0.0,0.0
2019-04-16 05:00:00+0000,593.0,104.0,0.0,0.0
2019-04-16 06:00:00+0000,591.0,75.0,0.0,0.0
2019-04-16 07:00:00+0000,546.0,112.0,0.0,0.0
2019-04-16 08:00:00+0000,560.0,122.0,0.0,0.0
2019-04-16 09:00:00+0000,559.0,130.0,0.0,0.0
2019-04-16 10:00:00+0000,572.0,116.0,0.0,0.0
2019-04-16 11:00:00+0000,578.0,88.0,0.0,0.0
2019-04-16 12:00:00+0000,565.0,92.0,0.0,0.0
2019-04-16 13:00:00+0000,569.0,183.0,0.0,0.0
2019-04-16 14:00:00+0000,573.0,206.0,0.0,0.0
2019-04-16 15:00:00+0000,582.0,213.0,0.0,0.0
2019-04-16 16:00:00+0000,719.0,238.0,0.0,0.0
2019-04-16 17:00:00+0000,744.0,279.0,0.0,0.0
2019-04-16 18:00:00+0000,830.0,377.0,0.0,0.0
2019-04-16 19:00:00+0000,826.0,322.0,0.0,0.0
2019-04-16 20:00:00+0000,750.0,338.0,0.0,0.0
2019-04-16 21:00:00+0000,750.0,258.0,0.0,0.0
2019-04-16 22:00:00+0000,752.0,296.0,0.0,0.0
2019-04-16 23:00:00+0000,744.0,261.0,0.0,0.0
2019-04-17 00:00:00+0000,733.0,249.0,0.0,0.0
2019-04-17 01:00:00+0000,688.0,246.0,0.0,0.0
2019-04-17 02:00:00+0000,670.0,302.0,0.0,0.0
2019-04-17 03:00:00+0000,635.0,376.0,0.0,0.0
2019-04-17 04:00:00+0000,530.0,214.0,0.0,0.0
2019-04-17 05:00:00+0000,507.0,350.0,0.0,0.0
2019-04-17 06:00:00+0000,491.0,304.0,0.0,0.0
2019-04-17 07:00:00+0000,497.0,272.0,0.0,0.0
2019-04-17 08:00:00+0000,566.0,238.0,0.0,0.0
2019-04-17 09:00:00+0000,608.0,196.0,0.0,0.0
2019-04-17 10:00:00+0000,574.0,296.0,0.0,0.0
2019-04-17 11:00:00+0000,599.0,199.0,0.0,0.0
2019-04-17 12:00:00+0000,578.0,203.0,0.0,0.0
2019-04-17 13:00:00+0000,604.0,163.0,0.0,0.0
2019-04-17 14:00:00+0000,599.0,170.0,0.0,0.0
2019-04-17 15:00:00+0000,586.0,199.0,0.0,0.0
2019-04-17 16:00:00+0000,686.0,283.0,0.0,0.0
2019-04-17 17:00:00+0000,670.0,350.0,0.0,0.0
2019-04-17 18:00:00+0000,696.0,322.0,0.0,0.0
2019-04-17 19:00:00+0000,744.0,248.0,0.0,0.0
2019-04-17 20:00:00+0000,748.0,214.0,0.0,0.0
2019-04-17 21:00:00+0000,721.0,251.0,0.0,0.0
2019-04-17 22:00:00+0000,758.0,261.0,0.0,0.0
2019-04-17 23:00:00+0000,748.0,249.0,0.0,0.0
2019-04-18 00:00:00+0000,719.0,206.0,0.0,0.0
2019-04-18 01:00:00+0000,671.0,194.0,0.0,0.0
2019-04-18 02:00:00+0000,648.0,215.0,0.0,0.0
2019-04-18 03:00:00+0000,634.0,342.0,0.0,0.0
2019-04-18 04:00:00+0000,565.0,194.0,0.0,0.0
2019-04-18 05:00:00+0000,564.0,246.0,0.0,0.0
2019-04-18 06:00:00+0000,538.0,256.0,0.0,0.0
2019-04-18 07:00:00+0000,555.0,219.0,0.0,0.0
2019-04-18 08:00:00+0000,557.0,173.0,0.0,0.0
2019-04-18 09:00:00+0000,571.0,129.0,0.0,0.0
2019-04-18 10:00:00+0000,611.0,161.0,0.0,0.0
2019-04-18 11:00:00+0000,627.0,166.0,0.0,0.0
2019-04-18 12:00:00+0000,625.0,149.0,0.0,0.0
2019-04-18 13:00:00+0000,629.0,143.0,0.0,0.0
2019-04-18 14:00:00+0000,608.0,199.0,0.0,0.0
2019-04-18 15:00:00+0000,617.0,266.0,0.0,0.0
2019-04-18 16:00:00+0000,732.0,380.0,0.0,0.0
2019-04-18 17:00:00+0000,743.0,429.0,0.0,0.0
2019-04-18 18:00:00+0000,763.0,438.0,0.0,0.0
2019-04-18 19:00:00+0000,762.0,387.0,0.0,0.0
2019-04-18 20:00:00+0000,773.0,332.0,0.0,0.0
2019-04-18 21:00:00+0000,791.0,234.0,0.0,0.0
2019-04-18 22:00:00+0000,817.0,279.0,0.0,0.0
2019-04-18 23:00:00+0000,795.0,282.0,0.0,0.0
2019-04-19 00:00:00+0000,756.0,275.0,0.0,0.0
2019-04-19 01:00:00+0000,741.0,285.0,0.0,0.0
2019-04-19 02:00:00+0000,740.0,302.0,0.0,0.0
2019-04-19 03:00:00+0000,662.0,423.0,0.0,0.0
2019-04-19 04:00:00+0000,505.0,414.0,0.0,0.0
2019-04-19 05:00:00+0000,456.0,491.0,0.0,0.0
2019-04-19 06:00:00+0000,422.0,461.0,0.0,0.0
2019-04-19 07:00:00+0000,437.0,378.0,0.0,0.0
2019-04-19 08:00:00+0000,455.0,369.0,0.0,0.0
2019-04-19 09:00:00+0000,462.0,,0.0,0.0
2019-04-19 10:00:00+0000,466.0,406.0,0.0,0.0
2019-04-19 11:00:00+0000,475.0,422.0,0.0,0.0
2019-04-19 12:00:00+0000,453.0,427.0,0.0,0.0
2019-04-19 13:00:00+0000,435.0,413.0,0.0,0.0
2019-04-19 14:00:00+0000,446.0,387.0,0.0,0.0
2019-04-19 15:00:00+0000,539.0,392.0,0.0,0.0
2019-04-19 16:00:00+0000,566.0,419.0,0.0,0.0
2019-04-19 17:00:00+0000,595.0,421.0,0.0,0.0
2019-04-19 18:00:00+0000,629.0,403.0,0.0,0.0
2019-04-19 19:00:00+0000,631.0,399.0,0.0,0.0
2019-04-19 20:00:00+0000,605.0,374.0,0.0,0.0
2019-04-19 21:00:00+0000,587.0,293.0,0.0,0.0
2019-04-19 22:00:00+0000,601.0,219.0,0.0,0.0
2019-04-19 23:00:00+0000,623.0,146.0,0.0,0.0
2019-04-20 00:00:00+0000,615.0,103.0,0.0,0.0
2019-04-20 01:00:00+0000,609.0,87.0,0.0,0.0
2019-04-20 02:00:00+0000,593.0,78.0,0.0,0.0
2019-04-20 03:00:00+0000,520.0,23.0,0.0,0.0
2019-04-20 04:00:00+0000,360.0,96.0,0.0,0.0
2019-04-20 05:00:00+0000,294.0,205.0,0.0,0.0
2019-04-20 06:00:00+0000,304.0,125.0,0.0,0.0
2019-04-20 07:00:00+0000,338.0,79.0,0.0,0.0
2019-04-20 08:00:00+0000,373.0,85.0,0.0,0.0
2019-04-20 09:00:00+0000,392.0,88.0,0.0,0.0
2019-04-20 10:00:00+0000,400.0,123.0,0.0,0.0
2019-04-20 11:00:00+0000,396.0,105.0,0.0,0.0
2019-04-20 12:00:00+0000,357.0,117.0,0.0,0.0
2019-04-20 13:00:00+0000,329.0,163.0,0.0,0.0
2019-04-20 14:00:00+0000,332.0,203.0,0.0,0.0
2019-04-20 15:00:00+0000,386.0,333.0,0.0,0.0
2019-04-20 16:00:00+0000,427.0,431.0,0.0,0.0
2019-04-20 17:00:00+0000,455.0,511.0,0.0,0.0
2019-04-20 18:00:00+0000,528.0,478.0,0.0,0.0
2019-04-20 19:00:00+0000,540.0,488.0,0.0,0.0
2019-04-20 20:00:00+0000,575.0,393.0,0.0,0.0
2019-04-20 21:00:00+0000,551.0,232.0,0.0,0.0
2019-04-20 22:00:00+0000,512.0,173.0,0.0,0.0
2019-04-20 23:00:00+0000,519.0,116.0,0.0,0.0
2019-04-21 00:00:00+0000,508.0,150.0,0.0,0.0
2019-04-21 01:00:00+0000,502.0,163.0,0.0,0.0
2019-04-21 02:00:00+0000,489.0,157.0,0.0,0.0
2019-04-21 03:00:00+0000,490.0,134.0,0.0,0.0
2019-04-21 04:00:00+0000,459.0,227.0,0.0,0.0
2019-04-21 05:00:00+0000,420.0,292.0,0.0,0.0
2019-04-21 06:00:00+0000,393.0,363.0,0.0,0.0
2019-04-21 07:00:00+0000,433.0,298.0,0.0,0.0
2019-04-21 08:00:00+0000,453.0,319.0,0.0,0.0
2019-04-21 09:00:00+0000,442.0,332.0,0.0,0.0
2019-04-21 10:00:00+0000,446.0,329.0,0.0,0.0
2019-04-21 11:00:00+0000,446.0,341.0,0.0,0.0
2019-04-21 12:00:00+0000,447.0,336.0,0.0,0.0
2019-04-21 13:00:00+0000,427.0,355.0,0.0,0.0
2019-04-21 14:00:00+0000,418.0,336.0,0.0,0.0
2019-04-21 15:00:00+0000,375.0,379.0,0.0,0.0
2019-04-21 16:00:00+0000,375.0,313.0,0.0,0.0
2019-04-21 17:00:00+0000,411.0,408.0,0.0,0.0
2019-04-21 18:00:00+0000,449.0,,0.0,0.0
2019-04-21 19:00:00+0000,485.0,291.0,0.0,0.0
2019-04-21 20:00:00+0000,525.0,244.0,0.0,0.0
2019-04-21 21:00:00+0000,588.0,200.0,0.0,0.0
2019-04-21 22:00:00+0000,600.0,242.0,0.0,0.0
2019-04-21 23:00:00+0000,608.0,272.0,0.0,0.0
2019-04-22 00:00:00+0000,601.0,275.0,0.0,0.0
2019-04-22 01:00:00+0000,591.0,296.0,0.0,0.0
2019-04-22 02:00:00+0000,552.0,398.0,0.0,0.0
2019-04-22 03:00:00+0000,482.0,589.0,0.0,0.0
2019-04-22 04:00:00+0000,449.0,630.0,0.0,0.0
2019-04-22 05:00:00+0000,481.0,636.0,0.0,0.0
2019-04-22 06:00:00+0000,502.0,629.0,0.0,0.0
2019-04-22 07:00:00+0000,517.0,604.0,0.0,0.0
2019-04-22 08:00:00+0000,565.0,615.0,0.0,0.0
2019-04-22 09:00:00+0000,557.0,587.0,0.0,0.0
2019-04-22 10:00:00+0000,534.0,564.0,0.0,0.0
2019-04-22 11:00:00+0000,496.0,566.0,0.0,0.0
2019-04-22 12:00:00+0000,539.0,559.0,0.0,0.0
2019-04-22 13:00:00+0000,533.0,579.0,0.0,0.0
2019-04-22 14:00:00+0000,520.0,606.0,0.0,0.0
2019-04-22 15:00:00+0000,539.0,630.0,0.0,0.0
2019-04-22 16:00:00+0000,509.0,601.0,0.0,0.0
2019-04-22 17:00:00+0000,501.0,587.0,0.0,0.0
2019-04-22 18:00:00+0000,541.0,479.0,0.0,0.0
2019-04-22 19:00:00+0000,575.0,473.0,0.0,0.0
2019-04-22 20:00:00+0000,607.0,479.0,0.0,0.0
2019-04-22 21:00:00+0000,555.0,450.0,0.0,0.0
2019-04-22 22:00:00+0000,477.0,567.0,0.0,0.0
2019-04-22 23:00:00+0000,507.0,535.0,0.0,0.0
2019-04-23 00:00:00+0000,493.0,546.0,0.0,0.0
2019-04-23 01:00:00+0000,495.0,517.0,0.0,0.0
2019-04-23 02:00:00+0000,516.0,500.0,0.0,0.0
2019-04-23 03:00:00+0000,459.0,520.0,0.0,0.0
2019-04-23 04:00:00+0000,406.0,,0.0,0.0
2019-04-23 05:00:00+0000,446.0,295.0,0.0,0.0
2019-04-23 06:00:00+0000,519.0,254.0,0.0,0.0
2019-04-23 07:00:00+0000,507.0,302.0,0.0,0.0
2019-04-23 08:00:00+0000,544.0,217.0,0.0,0.0
2019-04-23 09:00:00+0000,573.0,156.0,0.0,0.0
2019-04-23 10:00:00+0000,582.0,184.0,0.0,0.0
2019-04-23 11:00:00+0000,600.0,148.0,0.0,0.0
2019-04-23 12:00:00+0000,597.0,101.0,0.0,0.0
2019-04-23 13:00:00+0000,570.0,62.0,0.0,0.0
2019-04-23 14:00:00+0000,565.0,61.0,0.0,0.0
2019-04-23 15:00:00+0000,623.0,137.0,0.0,0.0
2019-04-23 16:00:00+0000,675.0,220.0,0.0,0.0
2019-04-23 17:00:00+0000,640.0,247.0,0.0,0.0
2019-04-23 18:00:00+0000,658.0,263.0,0.0,0.0
2019-04-23 19:00:00+0000,696.0,229.0,0.0,0.0
2019-04-23 20:00:00+0000,733.0,239.0,0.0,0.0
2019-04-23 21:00:00+0000,727.0,238.0,0.0,0.0
2019-04-23 22:00:00+0000,684.0,270.0,0.0,0.0
2019-04-23 23:00:00+0000,636.0,255.0,0.0,0.0
2019-04-24 00:00:00+0000,614.0,224.0,0.0,0.0
2019-04-24 01:00:00+0000,631.0,254.0,0.0,0.0
2019-04-24 02:00:00+0000,628.0,293.0,0.0,0.0
2019-04-24 03:00:00+0000,551.0,279.0,0.0,0.0
2019-04-24 04:00:00+0000,453.0,250.0,0.0,0.0
2019-04-24 05:00:00+0000,471.0,169.0,0.0,0.0
2019-04-24 06:00:00+0000,482.0,141.0,0.0,0.0
2019-04-24 07:00:00+0000,495.0,97.0,0.0,0.0
2019-04-24 08:00:00+0000,498.0,25.0,0.0,0.0
2019-04-24 09:00:00+0000,547.0,0.0,0.0,0.0
2019-04-24 10:00:00+0000,543.0,64.0,0.0,0.0
2019-04-24 11:00:00+0000,544.0,51.0,0.0,0.0
2019-04-24 12:00:00+0000,551.0,98.0,0.0,0.0
2019-04-24 13:00:00+0000,547.0,79.0,0.0,0.0
2019-04-24 14:00:00+0000,544.0,67.0,0.0,0.0
2019-04-24 15:00:00+0000,604.0,99.0,0.0,0.0
2019-04-24 16:00:00+0000,610.0,167.0,0.0,0.0
2019-04-24 17:00:00+0000,552.0,307.0,0.0,0.0
2019-04-24 18:00:00+0000,590.0,345.0,0.0,0.0
2019-04-24 19:00:00+0000,600.0,277.0,0.0,0.0
2019-04-24 20:00:00+0000,641.0,336.0,0.0,0.0
2019-04-24 21:00:00+0000,705.0,222.0,0.0,0.0
2019-04-24 22:00:00+0000,665.0,253.0,0.0,0.0
2019-04-24 23:00:00+0000,598.0,194.0,0.0,0.0
2019-04-25 00:00:00+0000,585.0,186.0,0.0,0.0
2019-04-25 01:00:00+0000,577.0,183.0,0.0,0.0
2019-04-25 02:00:00+0000,597.0,237.0,0.0,0.0
2019-04-25 03:00:00+0000,520.0,261.0,0.0,0.0
2019-04-25 04:00:00+0000,478.0,317.0,0.0,0.0
2019-04-25 05:00:00+0000,485.0,337.0,0.0,0.0
2019-04-25 06:00:00+0000,489.0,260.0,0.0,0.0
2019-04-25 07:00:00+0000,503.0,215.0,0.0,0.0
2019-04-25 08:00:00+0000,534.0,240.0,0.0,0.0
2019-04-25 09:00:00+0000,565.0,222.0,0.0,0.0
2019-04-25 10:00:00+0000,548.0,196.0,0.0,0.0
2019-04-25 11:00:00+0000,535.0,179.0,0.0,0.0
2019-04-25 12:00:00+0000,539.0,172.0,0.0,0.0
2019-04-25 13:00:00+0000,533.0,,0.0,0.0
2019-04-25 14:00:00+0000,504.0,121.0,0.0,0.0
2019-04-25 15:00:00+0000,480.0,150.0,0.0,0.0
2019-04-25 16:00:00+0000,515.0,,0.0,0.0
2019-04-25 17:00:00+0000,450.0,238.0,0.0,0.0
2019-04-25 18:00:00+0000,477.0,280.0,0.0,0.0
2019-04-25 19:00:00+0000,522.0,210.0,0.0,0.0
2019-04-25 20:00:00+0000,598.0,235.0,0.0,0.0
2019-04-25 21:00:00+0000,563.0,165.0,0.0,0.0
2019-04-25 22:00:00+0000,643.0,156.0,0.0,0.0
2019-04-25 23:00:00+0000,627.0,120.0,0.0,0.0
2019-04-26 00:00:00+0000,616.0,79.0,0.0,0.0
2019-04-26 01:00:00+0000,598.0,52.0,3.0,0.0
2019-04-26 02:00:00+0000,604.0,50.0,3.0,0.0
2019-04-26 03:00:00+0000,524.0,82.0,0.0,0.0
2019-04-26 04:00:00+0000,407.0,11.0,4.0,0.0
2019-04-26 05:00:00+0000,425.0,0.0,4.0,0.0
2019-04-26 06:00:00+0000,502.0,0.0,109.0,0.0
2019-04-26 07:00:00+0000,520.0,0.0,68.0,0.0
2019-04-26 08:00:00+0000,536.0,0.0,96.0,0.0
2019-04-26 09:00:00+0000,530.0,0.0,59.0,0.0
2019-04-26 10:00:00+0000,551.0,0.0,20.0,0.0
2019-04-26 11:00:00+0000,555.0,0.0,27.0,0.0
2019-04-26 12:00:00+0000,559.0,0.0,7.0,0.0
2019-04-26 13:00:00+0000,555.0,0.0,0.0,0.0
2019-04-26 14:00:00+0000,555.0,0.0,0.0,0.0
2019-04-26 15:00:00+0000,516.0,0.0,0.0,0.0
